Country,Year,Category,Percentage,Amount_Billions_USD,Total_Budget_Billions_USD
Argentina,2005,Health,16.1,14.742,91.563
Argentina,2005,Interest_Payments,7.76,7.105,91.563
Argentina,2005,Infrastructure,14.22,13.02,91.563
Argentina,2005,Agriculture,8.53,7.81,91.563
Argentina,2005,State_Transfers,11.37,10.411,91.563
Argentina,2005,Social_Welfare,11.37,10.411,91.563
Argentina,2005,Administration_and_Others,11.37,10.411,91.563
Argentina,2006,Defense,2.96,3.171,107.145
Argentina,2006,Education,15.51,16.618,107.145
Argentina,2006,Health,15.19,16.275,107.145
Argentina,2006,Interest_Payments,7.76,8.314,107.145
Argentina,2006,Infrastructure,14.64,15.686,107.145
Argentina,2006,Agriculture,8.79,9.418,107.145
Argentina,2006,State_Transfers,11.72,12.557,107.145
Argentina,2006,Social_Welfare,11.72,12.557,107.145
Argentina,2006,Administration_and_Others,11.72,12.557,107.145
Argentina,2007,Defense,2.68,3.55,132.473
Argentina,2007,Education,15.1,20.003,132.473
Argentina,2007,Health,14.37,19.036,132.473
Argentina,2007,Interest_Payments,7.76,10.28,132.473
Argentina,2007,Infrastructure,15.02,19.897,132.473
Argentina,2007,Agriculture,9.01,11.936,132.473
Argentina,2007,State_Transfers,12.02,15.923,132.473
Argentina,2007,Social_Welfare,12.02,15.923,132.473
Argentina,2007,Administration_and_Others,12.02,15.923,132.473
Argentina,2008,Defense,2.48,4.131,166.579
Argentina,2008,Education,15.75,26.236,166.579
Argentina,2008,Health,14.56,24.254,166.579
Argentina,2008,Interest_Payments,7.76,12.927,166.579
Argentina,2008,Infrastructure,14.86,24.754,166.579
Argentina,2008,Agriculture,8.92,14.859,166.579
Argentina,2008,State_Transfers,11.89,19.806,166.579
Argentina,2008,Social_Welfare,11.89,19.806,166.579
Argentina,2008,Administration_and_Others,11.89,19.806,166.579
Argentina,2009,Defense,2.57,3.943,153.411
Argentina,2009,Education,16.02,24.576,153.411
Argentina,2009,Health,16.64,25.528,153.411
Argentina,2009,Interest_Payments,7.76,11.905,153.411
Argentina,2009,Infrastructure,14.25,21.861,153.411
Argentina,2009,Agriculture,8.55,13.117,153.411
Argentina,2009,State_Transfers,11.4,17.489,153.411
Argentina,2009,Social_Welfare,11.4,17.489,153.411
Argentina,2009,Administration_and_Others,11.4,17.489,153.411
Argentina,2010,Defense,2.44,4.762,195.176
Argentina,2010,Education,15.05,29.374,195.176
Argentina,2010,Health,16.7,32.594,195.176
Argentina,2010,Interest_Payments,7.76,15.146,195.176
Argentina,2010,Infrastructure,14.51,28.32,195.176
Argentina,2010,Agriculture,8.71,17.0,195.176
Argentina,2010,State_Transfers,11.61,22.66,195.176
Argentina,2010,Social_Welfare,11.61,22.66,195.176
Argentina,2010,Administration_and_Others,11.61,22.66,195.176
Argentina,2011,Defense,2.19,5.349,244.258
Argentina,2011,Education,15.16,37.029,244.258
Argentina,2011,Health,16.39,40.034,244.258
Argentina,2011,Interest_Payments,7.76,18.954,244.258
Argentina,2011,Infrastructure,14.63,35.735,244.258
Argentina,2011,Agriculture,8.78,21.446,244.258
Argentina,2011,State_Transfers,11.7,28.578,244.258
Argentina,2011,Social_Welfare,11.7,28.578,244.258
Argentina,2011,Administration_and_Others,11.7,28.578,244.258
Argentina,2012,Defense,2.13,5.358,251.548
Argentina,2012,Education,14.52,36.525,251.548
Argentina,2012,Health,16.68,41.958,251.548
Argentina,2012,Interest_Payments,7.76,19.52,251.548
Argentina,2012,Infrastructure,14.73,37.053,251.548
Argentina,2012,Agriculture,8.84,22.237,251.548
Argentina,2012,State_Transfers,11.78,29.632,251.548
Argentina,2012,Social_Welfare,11.78,29.632,251.548
Argentina,2012,Administration_and_Others,11.78,29.632,251.548
Argentina,2013,Defense,2.23,5.672,254.332
Argentina,2013,Education,14.46,36.776,254.332
Argentina,2013,Health,16.74,42.575,254.332
Argentina,2013,Interest_Payments,7.76,19.736,254.332
Argentina,2013,Infrastructure,14.7,37.387,254.332
Argentina,2013,Agriculture,8.82,22.432,254.332
Argentina,2013,State_Transfers,11.76,29.909,254.332
Argentina,2013,Social_Welfare,11.76,29.909,254.332
Argentina,2013,Administration_and_Others,11.76,29.909,254.332
Argentina,2014,Defense,2.26,5.48,242.489
Argentina,2014,Education,13.8,33.463,242.489
Argentina,2014,Health,16.49,39.986,242.489
Argentina,2014,Interest_Payments,7.76,18.817,242.489
Argentina,2014,Infrastructure,14.92,36.179,242.489
Argentina,2014,Agriculture,8.95,21.703,242.489
Argentina,2014,State_Transfers,11.94,28.953,242.489
Argentina,2014,Social_Welfare,11.94,28.953,242.489
Argentina,2014,Administration_and_Others,11.94,28.953,242.489
Argentina,2015,Defense,2.06,5.746,278.908
Argentina,2015,Education,13.96,38.936,278.908
Argentina,2015,Health,16.45,45.88,278.908
Argentina,2015,Interest_Payments,7.37,20.556,278.908
Argentina,2015,Infrastructure,15.04,41.948,278.908
Argentina,2015,Agriculture,9.02,25.158,278.908
Argentina,2015,State_Transfers,12.03,33.553,278.908
Argentina,2015,Social_Welfare,12.03,33.553,278.908
Argentina,2015,Administration_and_Others,12.03,33.553,278.908
Argentina,2016,Defense,1.95,5.337,273.703
Argentina,2016,Education,13.36,36.567,273.703
Argentina,2016,Health,15.84,43.355,273.703
Argentina,2016,Interest_Payments,11.39,31.175,273.703
Argentina,2016,Infrastructure,14.37,39.331,273.703
Argentina,2016,Agriculture,8.62,23.593,273.703
Argentina,2016,State_Transfers,11.49,31.448,273.703
Argentina,2016,Social_Welfare,11.49,31.448,273.703
Argentina,2016,Administration_and_Others,11.49,31.448,273.703
Argentina,2017,Defense,2.06,6.037,293.069
Argentina,2017,Education,13.26,38.861,293.069
Argentina,2017,Health,16.25,47.624,293.069
Argentina,2017,Interest_Payments,9.42,27.607,293.069
Argentina,2017,Infrastructure,14.75,43.228,293.069
Argentina,2017,Agriculture,8.85,25.937,293.069
Argentina,2017,State_Transfers,11.8,34.582,293.069
Argentina,2017,Social_Welfare,11.8,34.582,293.069
Argentina,2017,Administration_and_Others,11.8,34.582,293.069
Argentina,2018,Defense,1.88,4.194,223.111
Argentina,2018,Education,12.52,27.934,223.111
Argentina,2018,Health,15.69,35.006,223.111
Argentina,2018,Interest_Payments,12.88,28.737,223.111
Argentina,2018,Infrastructure,14.26,31.816,223.111
Argentina,2018,Agriculture,8.55,19.076,223.111
Argentina,2018,State_Transfers,11.41,25.457,223.111
Argentina,2018,Social_Welfare,11.41,25.457,223.111
Argentina,2018,Administration_and_Others,11.41,25.457,223.111
Argentina,2019,Defense,1.84,3.404,185.022
Argentina,2019,Education,12.51,23.146,185.022
Argentina,2019,Health,16.31,30.177,185.022
Argentina,2019,Interest_Payments,15.8,29.233,185.022
Argentina,2019,Infrastructure,13.39,24.774,185.022
Argentina,2019,Agriculture,8.03,14.857,185.022
Argentina,2019,State_Transfers,10.71,19.816,185.022
Argentina,2019,Social_Welfare,10.71,19.816,185.022
Argentina,2019,Administration_and_Others,10.71,19.816,185.022
Argentina,2020,Defense,1.73,3.234,186.912
Argentina,2020,Education,12.42,23.215,186.912
Argentina,2020,Health,16.46,30.766,186.912
Argentina,2020,Interest_Payments,7.5,14.018,186.912
Argentina,2020,Infrastructure,15.47,28.915,186.912
Argentina,2020,Agriculture,9.28,17.345,186.912
Argentina,2020,State_Transfers,12.38,23.14,186.912
Argentina,2020,Social_Welfare,12.38,23.14,186.912
Argentina,2020,Administration_and_Others,12.38,23.14,186.912
Argentina,2021,Defense,1.67,3.489,208.908
Argentina,2021,Education,12.28,25.654,208.908
Argentina,2021,Health,16.76,35.013,208.908
Argentina,2021,Interest_Payments,6.52,13.621,208.908
Argentina,2021,Infrastructure,15.69,32.778,208.908
Argentina,2021,Agriculture,9.42,19.679,208.908
Argentina,2021,State_Transfers,12.55,26.218,208.908
Argentina,2021,Social_Welfare,12.55,26.218,208.908
Argentina,2021,Administration_and_Others,12.55,26.218,208.908
Argentina,2022,Defense,1.82,4.731,259.944
Argentina,2022,Education,12.71,33.039,259.944
Argentina,2022,Health,15.8,41.071,259.944
Argentina,2022,Interest_Payments,7.76,20.172,259.944
Argentina,2022,Infrastructure,15.48,40.239,259.944
Argentina,2022,Agriculture,9.29,24.149,259.944
Argentina,2022,State_Transfers,12.38,32.181,259.944
Argentina,2022,Social_Welfare,12.38,32.181,259.944
Argentina,2022,Administration_and_Others,12.38,32.181,259.944
Argentina,2023,Defense,2.0,5.117,255.856
Argentina,2023,Education,13.22,33.824,255.856
Argentina,2023,Health,16.35,41.832,255.856
Argentina,2023,Interest_Payments,7.29,18.652,255.856
Argentina,2023,Infrastructure,15.29,39.12,255.856
Argentina,2023,Agriculture,9.17,23.462,255.856
Argentina,2023,State_Transfers,12.23,31.291,255.856
Argentina,2023,Social_Welfare,12.23,31.291,255.856
Argentina,2023,Administration_and_Others,12.23,31.291,255.856
Argentina,2024,Defense,1.93,4.854,251.485
Argentina,2024,Education,13.22,33.246,251.485
Argentina,2024,Health,16.35,41.118,251.485
Argentina,2024,Interest_Payments,7.29,18.333,251.485
Argentina,2024,Infrastructure,15.3,38.477,251.485
Argentina,2024,Agriculture,9.18,23.086,251.485
Argentina,2024,State_Transfers,12.24,30.782,251.485
Argentina,2024,Social_Welfare,12.24,30.782,251.485
Argentina,2024,Administration_and_Others,12.24,30.782,251.485
Argentina,2025,Defense,1.93,5.194,269.107
Argentina,2025,Education,13.22,35.576,269.107
Argentina,2025,Health,16.35,43.999,269.107
Argentina,2025,Interest_Payments,7.29,19.618,269.107
Argentina,2025,Infrastructure,15.3,41.173,269.107
Argentina,2025,Agriculture,9.18,24.704,269.107
Argentina,2025,State_Transfers,12.24,32.939,269.107
Argentina,2025,Social_Welfare,12.24,32.939,269.107
Argentina,2025,Administration_and_Others,12.24,32.939,269.107
Argentina,2026,Defense,1.93,5.376,278.526
Argentina,2026,Education,13.22,36.821,278.526
Argentina,2026,Health,16.35,45.539,278.526
Argentina,2026,Interest_Payments,7.29,20.305,278.526
Argentina,2026,Infrastructure,15.3,42.614,278.526
Argentina,2026,Agriculture,9.18,25.569,278.526
Argentina,2026,State_Transfers,12.24,34.092,278.526
Argentina,2026,Social_Welfare,12.24,34.092,278.526
Argentina,2026,Administration_and_Others,12.24,34.092,278.526
Australia,1946,Defense,7.04,0.174,2.468
Australia,1946,Education,13.25,0.327,2.468
Australia,1946,Health,14.6,0.36,2.468
Australia,1946,Interest_Payments,5.0,0.123,2.468
Australia,1946,Infrastructure,9.02,0.223,2.468
Australia,1946,Agriculture,6.01,0.148,2.468
Australia,1946,State_Transfers,12.02,0.297,2.468
Australia,1946,Social_Welfare,21.04,0.519,2.468
Australia,1946,Administration_and_Others,12.02,0.297,2.468
Australia,1947,Defense,7.04,0.182,2.592
Australia,1947,Education,13.25,0.343,2.592
Australia,1947,Health,14.6,0.378,2.592
Australia,1947,Interest_Payments,5.0,0.13,2.592
Australia,1947,Infrastructure,9.02,0.234,2.592
Australia,1947,Agriculture,6.01,0.156,2.592
Australia,1947,State_Transfers,12.02,0.312,2.592
Australia,1947,Social_Welfare,21.04,0.545,2.592
Australia,1947,Administration_and_Others,12.02,0.312,2.592
Australia,1948,Defense,7.04,0.192,2.721
Australia,1948,Education,13.25,0.361,2.721
Australia,1948,Health,14.6,0.397,2.721
Australia,1948,Interest_Payments,5.0,0.136,2.721
Australia,1948,Infrastructure,9.02,0.245,2.721
Australia,1948,Agriculture,6.01,0.164,2.721
Australia,1948,State_Transfers,12.02,0.327,2.721
Australia,1948,Social_Welfare,21.04,0.573,2.721
Australia,1948,Administration_and_Others,12.02,0.327,2.721
Australia,1949,Defense,7.04,0.201,2.857
Australia,1949,Education,13.25,0.379,2.857
Australia,1949,Health,14.6,0.417,2.857
Australia,1949,Interest_Payments,5.0,0.143,2.857
Australia,1949,Infrastructure,9.02,0.258,2.857
Australia,1949,Agriculture,6.01,0.172,2.857
Australia,1949,State_Transfers,12.02,0.343,2.857
Australia,1949,Social_Welfare,21.04,0.601,2.857
Australia,1949,Administration_and_Others,12.02,0.343,2.857
Australia,1950,Defense,7.04,0.211,3.0
Australia,1950,Education,13.25,0.398,3.0
Australia,1950,Health,14.6,0.438,3.0
Australia,1950,Interest_Payments,5.0,0.15,3.0
Australia,1950,Infrastructure,9.02,0.271,3.0
Australia,1950,Agriculture,6.01,0.18,3.0
Australia,1950,State_Transfers,12.02,0.361,3.0
Australia,1950,Social_Welfare,21.04,0.631,3.0
Australia,1950,Administration_and_Others,12.02,0.361,3.0
Australia,1951,Defense,7.04,0.222,3.15
Australia,1951,Education,13.25,0.417,3.15
Australia,1951,Health,14.6,0.46,3.15
Australia,1951,Interest_Payments,5.0,0.158,3.15
Australia,1951,Infrastructure,9.02,0.284,3.15
Australia,1951,Agriculture,6.01,0.189,3.15
Australia,1951,State_Transfers,12.02,0.379,3.15
Australia,1951,Social_Welfare,21.04,0.663,3.15
Australia,1951,Administration_and_Others,12.02,0.379,3.15
Australia,1952,Defense,7.04,0.233,3.308
Australia,1952,Education,13.25,0.438,3.308
Australia,1952,Health,14.6,0.483,3.308
Australia,1952,Interest_Payments,5.0,0.165,3.308
Australia,1952,Infrastructure,9.02,0.298,3.308
Australia,1952,Agriculture,6.01,0.199,3.308
Australia,1952,State_Transfers,12.02,0.398,3.308
Australia,1952,Social_Welfare,21.04,0.696,3.308
Australia,1952,Administration_and_Others,12.02,0.398,3.308
Australia,1953,Defense,7.04,0.245,3.473
Australia,1953,Education,13.25,0.46,3.473
Australia,1953,Health,14.6,0.507,3.473
Australia,1953,Interest_Payments,5.0,0.174,3.473
Australia,1953,Infrastructure,9.02,0.313,3.473
Australia,1953,Agriculture,6.01,0.209,3.473
Australia,1953,State_Transfers,12.02,0.417,3.473
Australia,1953,Social_Welfare,21.04,0.731,3.473
Australia,1953,Administration_and_Others,12.02,0.417,3.473
Australia,1954,Defense,7.04,0.257,3.647
Australia,1954,Education,13.25,0.483,3.647
Australia,1954,Health,14.6,0.532,3.647
Australia,1954,Interest_Payments,5.0,0.182,3.647
Australia,1954,Infrastructure,9.02,0.329,3.647
Australia,1954,Agriculture,6.01,0.219,3.647
Australia,1954,State_Transfers,12.02,0.438,3.647
Australia,1954,Social_Welfare,21.04,0.767,3.647
Australia,1954,Administration_and_Others,12.02,0.438,3.647
Australia,1955,Defense,7.04,0.27,3.829
Australia,1955,Education,13.25,0.507,3.829
Australia,1955,Health,14.6,0.559,3.829
Australia,1955,Interest_Payments,5.0,0.191,3.829
Australia,1955,Infrastructure,9.02,0.345,3.829
Australia,1955,Agriculture,6.01,0.23,3.829
Australia,1955,State_Transfers,12.02,0.46,3.829
Australia,1955,Social_Welfare,21.04,0.806,3.829
Australia,1955,Administration_and_Others,12.02,0.46,3.829
Australia,1956,Defense,7.04,0.283,4.021
Australia,1956,Education,13.25,0.533,4.021
Australia,1956,Health,14.6,0.587,4.021
Australia,1956,Interest_Payments,5.0,0.201,4.021
Australia,1956,Infrastructure,9.02,0.363,4.021
Australia,1956,Agriculture,6.01,0.242,4.021
Australia,1956,State_Transfers,12.02,0.483,4.021
Australia,1956,Social_Welfare,21.04,0.846,4.021
Australia,1956,Administration_and_Others,12.02,0.483,4.021
Australia,1957,Defense,7.04,0.297,4.222
Australia,1957,Education,13.25,0.559,4.222
Australia,1957,Health,14.6,0.616,4.222
Australia,1957,Interest_Payments,5.0,0.211,4.222
Australia,1957,Infrastructure,9.02,0.381,4.222
Australia,1957,Agriculture,6.01,0.254,4.222
Australia,1957,State_Transfers,12.02,0.507,4.222
Australia,1957,Social_Welfare,21.04,0.888,4.222
Australia,1957,Administration_and_Others,12.02,0.507,4.222
Australia,1958,Defense,7.04,0.312,4.433
Australia,1958,Education,13.25,0.587,4.433
Australia,1958,Health,14.6,0.647,4.433
Australia,1958,Interest_Payments,5.0,0.222,4.433
Australia,1958,Infrastructure,9.02,0.4,4.433
Australia,1958,Agriculture,6.01,0.266,4.433
Australia,1958,State_Transfers,12.02,0.533,4.433
Australia,1958,Social_Welfare,21.04,0.933,4.433
Australia,1958,Administration_and_Others,12.02,0.533,4.433
Australia,1959,Defense,7.04,0.328,4.654
Australia,1959,Education,13.25,0.617,4.654
Australia,1959,Health,14.6,0.68,4.654
Australia,1959,Interest_Payments,5.0,0.233,4.654
Australia,1959,Infrastructure,9.02,0.42,4.654
Australia,1959,Agriculture,6.01,0.28,4.654
Australia,1959,State_Transfers,12.02,0.559,4.654
Australia,1959,Social_Welfare,21.04,0.979,4.654
Australia,1959,Administration_and_Others,12.02,0.559,4.654
Australia,1960,Defense,7.04,0.344,4.887
Australia,1960,Education,13.25,0.648,4.887
Australia,1960,Health,14.6,0.713,4.887
Australia,1960,Interest_Payments,5.0,0.244,4.887
Australia,1960,Infrastructure,9.02,0.441,4.887
Australia,1960,Agriculture,6.01,0.294,4.887
Australia,1960,State_Transfers,12.02,0.587,4.887
Australia,1960,Social_Welfare,21.04,1.028,4.887
Australia,1960,Administration_and_Others,12.02,0.587,4.887
Australia,1961,Defense,7.04,0.364,5.169
Australia,1961,Education,13.25,0.685,5.169
Australia,1961,Health,14.6,0.755,5.169
Australia,1961,Interest_Payments,5.0,0.258,5.169
Australia,1961,Infrastructure,9.02,0.466,5.169
Australia,1961,Agriculture,6.01,0.311,5.169
Australia,1961,State_Transfers,12.02,0.621,5.169
Australia,1961,Social_Welfare,21.04,1.088,5.169
Australia,1961,Administration_and_Others,12.02,0.621,5.169
Australia,1962,Defense,7.04,0.368,5.233
Australia,1962,Education,13.25,0.693,5.233
Australia,1962,Health,14.6,0.764,5.233
Australia,1962,Interest_Payments,5.0,0.262,5.233
Australia,1962,Infrastructure,9.02,0.472,5.233
Australia,1962,Agriculture,6.01,0.314,5.233
Australia,1962,State_Transfers,12.02,0.629,5.233
Australia,1962,Social_Welfare,21.04,1.101,5.233
Australia,1962,Administration_and_Others,12.02,0.629,5.233
Australia,1963,Defense,7.04,0.398,5.657
Australia,1963,Education,13.25,0.75,5.657
Australia,1963,Health,14.6,0.826,5.657
Australia,1963,Interest_Payments,5.0,0.283,5.657
Australia,1963,Infrastructure,9.02,0.51,5.657
Australia,1963,Agriculture,6.01,0.34,5.657
Australia,1963,State_Transfers,12.02,0.68,5.657
Australia,1963,Social_Welfare,21.04,1.19,5.657
Australia,1963,Administration_and_Others,12.02,0.68,5.657
Australia,1964,Defense,7.04,0.44,6.251
Australia,1964,Education,13.25,0.828,6.251
Australia,1964,Health,14.6,0.913,6.251
Australia,1964,Interest_Payments,5.0,0.313,6.251
Australia,1964,Infrastructure,9.02,0.564,6.251
Australia,1964,Agriculture,6.01,0.376,6.251
Australia,1964,State_Transfers,12.02,0.751,6.251
Australia,1964,Social_Welfare,21.04,1.315,6.251
Australia,1964,Administration_and_Others,12.02,0.751,6.251
Australia,1965,Defense,7.04,0.48,6.822
Australia,1965,Education,13.25,0.904,6.822
Australia,1965,Health,14.6,0.996,6.822
Australia,1965,Interest_Payments,5.0,0.341,6.822
Australia,1965,Infrastructure,9.02,0.615,6.822
Australia,1965,Agriculture,6.01,0.41,6.822
Australia,1965,State_Transfers,12.02,0.82,6.822
Australia,1965,Social_Welfare,21.04,1.435,6.822
Australia,1965,Administration_and_Others,12.02,0.82,6.822
Australia,1966,Defense,7.04,0.505,7.172
Australia,1966,Education,13.25,0.95,7.172
Australia,1966,Health,14.6,1.047,7.172
Australia,1966,Interest_Payments,5.0,0.359,7.172
Australia,1966,Infrastructure,9.02,0.647,7.172
Australia,1966,Agriculture,6.01,0.431,7.172
Australia,1966,State_Transfers,12.02,0.862,7.172
Australia,1966,Social_Welfare,21.04,1.509,7.172
Australia,1966,Administration_and_Others,12.02,0.862,7.172
Australia,1967,Defense,7.04,0.563,7.995
Australia,1967,Education,13.25,1.059,7.995
Australia,1967,Health,14.6,1.167,7.995
Australia,1967,Interest_Payments,5.0,0.4,7.995
Australia,1967,Infrastructure,9.02,0.721,7.995
Australia,1967,Agriculture,6.01,0.48,7.995
Australia,1967,State_Transfers,12.02,0.961,7.995
Australia,1967,Social_Welfare,21.04,1.682,7.995
Australia,1967,Administration_and_Others,12.02,0.961,7.995
Australia,1968,Defense,7.04,0.605,8.592
Australia,1968,Education,13.25,1.138,8.592
Australia,1968,Health,14.6,1.254,8.592
Australia,1968,Interest_Payments,5.0,0.43,8.592
Australia,1968,Infrastructure,9.02,0.775,8.592
Australia,1968,Agriculture,6.01,0.516,8.592
Australia,1968,State_Transfers,12.02,1.033,8.592
Australia,1968,Social_Welfare,21.04,1.808,8.592
Australia,1968,Administration_and_Others,12.02,1.033,8.592
Australia,1969,Defense,7.04,0.678,9.634
Australia,1969,Education,13.25,1.277,9.634
Australia,1969,Health,14.6,1.407,9.634
Australia,1969,Interest_Payments,5.0,0.482,9.634
Australia,1969,Infrastructure,9.02,0.869,9.634
Australia,1969,Agriculture,6.01,0.579,9.634
Australia,1969,State_Transfers,12.02,1.158,9.634
Australia,1969,Social_Welfare,21.04,2.027,9.634
Australia,1969,Administration_and_Others,12.02,1.158,9.634
Australia,1970,Defense,7.04,0.764,10.855
Australia,1970,Education,13.25,1.438,10.855
Australia,1970,Health,14.6,1.585,10.855
Australia,1970,Interest_Payments,5.0,0.543,10.855
Australia,1970,Infrastructure,9.02,0.979,10.855
